age_of_head,building_id,children,household_id,income,persons,puma,tenure,workers
49,406874,3,628054,623000,5,11608,1,2
30,758994,2,1302075,13200,3,11503,2,0
39,738608,2,1291684,183100,4,11503,1,2
59,329035,0,585262,195000,4,11616,1,3
27,245028,0,162714,76600,2,11601,2,2
28,885958,0,1089571,70000,2,11501,1,1
52,1064433,1,1375921,160000,4,11702,1,1
56,220250,0,738324,63000,1,11610,1,1
27,526973,0,263423,53000,1,11603,2,1
60,327095,0,814848,138480,4,11612,1,2
58,188900,0,905787,58800,2,11614,2,1
62,167405,0,553572,114000,2,11616,1,2
61,193449,0,853473,51300,2,11612,2,1
63,539460,0,869072,52800,3,11613,2,2
54,1011046,0,1546698,141000,4,11705,1,3
27,555420,0,547420,138000,2,11607,1,2
33,1106655,0,1333983,81600,3,11703,1,2
50,135755,0,849075,121000,3,11612,1,3
28,556095,0,869589,83000,1,11613,1,1
51,1074331,1,1471750,144001,3,11704,1,1
56,1035334,1,1460156,201100,3,11704,1,1
28,521835,0,151710,157600,3,11602,2,2
55,1049393,0,1489206,140500,4,11704,1,2
53,761335,0,1041413,198500,2,11502,1,2
45,754340,0,1127542,110000,2,11501,1,2
44,975796,1,1543235,14200,2,11705,2,0
61,917461,0,1060529,36000,2,11502,1,1
62,8057,0,791928,55300,3,11611,2,1
42,524237,2,833863,39400,3,11612,2,1
28,519290,0,296738,60050,1,11603,2,1
42,1007875,0,1539318,54000,1,11705,2,1
70,199549,0,668725,8600,1,11609,1,0
67,555868,0,521382,155000,1,11607,1,1
78,486610,0,983954,56600,2,11615,1,0
6,518220,1,276442,29300,1,11603,2,1
86,1034634,0,1403199,36600,2,11702,3,1
53,68017,1,615333,478500,4,11608,1,1
61,554711,0,694387,0,1,11609,1,0
32,474072,0,700207,101000,1,11609,2,1
36,343734,1,425822,65000,3,11605,1,1
62,621573,0,38776,353000,2,11802,1,2
59,1164725,0,1503021,127400,3,11704,1,2
45,208695,2,691269,170000,4,11609,1,2
46,233780,2,621336,485400,4,11608,1,2
53,1166563,0,1536463,88900,4,11705,2,3
34,682653,0,1157686,12000,1,11504,2,1
19,530267,0,122700,23000,2,11602,2,1
49,252139,3,973446,147000,5,11615,1,1
35,985077,2,1439579,31000,3,11701,2,1
32,1529,2,812831,99000,4,11612,1,2
73,1132456,0,1469025,11000,1,11704,1,0
41,916619,0,1175610,39000,1,11504,1,1
62,94616,0,710131,152000,2,11610,1,2
27,531943,0,122042,165500,4,11602,2,3
89,917198,0,1039449,56800,1,11502,2,0
37,96065,1,764865,117700,5,11611,1,2
33,207855,0,973593,58200,1,11615,3,1
50,231864,0,959463,127200,2,11615,1,2
62,457893,0,933432,76000,2,11614,1,1
27,1166143,0,1491260,108100,2,11704,1,2
6,542054,1,337846,70000,1,11604,2,1
50,130735,3,860921,413000,5,11613,1,1
66,775460,0,1174651,36000,1,11504,1,0
35,961516,2,1363791,56000,4,11702,2,2
70,671649,0,1108600,55000,2,11501,1,2
42,563594,1,38126,27900,3,11802,2,2
6,526270,1,519848,124200,1,11607,2,1
83,689453,0,1154315,56000,2,11504,1,0
60,1199543,0,1602036,83831,3,11706,1,2
33,325043,0,250033,142000,1,11603,2,1
54,1178531,0,1514202,215060,2,11705,1,2
28,165559,0,294993,180400,3,11603,1,3
71,525185,0,478630,21800,2,11606,2,0
84,554686,0,696597,114800,1,11609,2,0
53,314098,3,615421,150100,5,11608,1,2
75,1026209,0,1320806,84800,2,11703,1,0
39,843567,1,1275963,18000,2,11503,2,1
32,462198,3,563954,3200,4,11616,3,0
39,551313,1,241969,83000,3,11603,2,2
47,1151556,0,1490105,240000,2,11704,1,2
75,83472,0,791761,42500,2,11611,1,0
33,451462,0,291428,40400,2,11603,2,2
47,1165603,2,1485782,21000,3,11704,2,1
50,276628,1,113680,107950,5,11602,1,3
26,516690,0,336175,170000,2,11604,2,2
69,644505,0,53294,126000,3,11801,2,2
51,523494,1,867568,76000,5,11613,1,2
54,461649,0,689218,461000,2,11609,1,2
35,540819,3,604692,42000,5,11608,2,1
46,515119,0,409079,385000,1,11605,2,1
59,1111317,0,1538837,76300,2,11705,1,2
60,1165402,0,1484758,910,1,11704,1,0
36,525304,2,877968,58000,4,11613,1,2
29,512036,0,353518,76000,1,11604,2,1
60,733100,0,1041691,213100,3,11502,1,1
50,35438,0,594269,203000,1,11608,1,1
9,519589,2,510003,9480,2,11607,2,1
37,525467,0,471850,91900,2,11606,3,2
51,1116774,1,1337542,166000,6,11703,2,3
46,549104,1,748032,41900,2,11610,2,1
58,1135989,0,1390131,133000,2,11702,1,2
69,441549,1,663667,172700,5,11609,1,2
46,992459,0,1533718,177510,2,11705,1,1
55,197635,0,540824,76700,3,11607,1,2
50,381099,1,660378,100000,4,11609,1,1
46,881955,3,1240302,81000,6,11506,2,2
22,550892,0,108771,20000,1,11602,2,1
70,418322,0,457839,327600,2,11606,1,0
76,280453,0,758060,39700,3,11611,1,1
50,305950,0,378196,131000,1,11604,1,1
49,1091641,2,1592066,70090,4,11706,1,1
65,527010,0,248950,20800,2,11603,2,1
50,519273,0,486925,16000,1,11606,2,0
30,520200,0,523972,92500,2,11607,2,1
38,556191,2,877956,58000,4,11613,1,2
41,516151,0,343227,47000,1,11604,1,1
67,1194705,0,1553814,55600,2,11706,1,1
30,997441,0,1400266,38000,2,11702,2,2
24,672661,0,1286648,40800,2,11503,2,2
87,547354,0,202111,22900,1,11601,2,0
38,964751,0,1311965,133000,2,11703,1,2
53,1132128,0,1373350,71000,2,11702,1,2
58,684687,0,1175604,95000,1,11504,1,1
81,610743,0,3183,97860,2,11802,1,0
83,154897,0,536805,113200,2,11607,1,1
68,773771,0,1297596,16400,1,11503,1,0
33,789445,1,1161743,113200,5,11504,1,2
38,555408,2,809103,72000,4,11612,1,2
56,1043128,0,1447765,137000,2,11701,1,2
28,555722,0,418283,45000,1,11605,1,1
29,556192,0,745366,32000,1,11610,1,1
35,1150372,2,1570972,121000,4,11706,1,2
29,541743,0,301745,395000,1,11603,2,1
58,554844,0,602894,20000,1,11608,1,1
53,1057371,0,1506057,149200,2,11705,1,1
50,134318,2,585907,156100,4,11616,1,2
42,1163218,2,1496468,163100,4,11704,1,2
63,517739,0,150667,41300,1,11602,2,1
63,554606,0,378467,15000,1,11604,2,0
33,1079061,2,1477911,203000,4,11704,1,2
68,1192851,1,1561964,20800,3,11706,1,1
31,520956,0,608392,275000,2,11608,2,2
61,1151052,0,1493224,100300,2,11704,1,1
22,770000,0,1096169,83000,3,11501,2,3
72,512583,0,756798,62400,1,11610,2,0
59,1034197,0,1434354,87000,2,11701,1,0
55,514879,1,384331,92000,5,11605,1,2
68,556244,0,854179,30000,1,11612,1,0
70,555925,0,513194,161500,3,11607,1,0
65,126204,0,103919,32300,1,11602,1,0
42,53929,2,559654,246200,4,11616,2,2
29,1193481,1,1592881,110000,3,11706,1,1
26,397007,0,204403,80000,1,11601,2,1
94,980123,0,1517624,58800,2,11705,1,0
41,658880,2,1039027,101000,4,11502,1,2
53,1095580,0,1583399,179420,3,11706,1,1
34,345370,0,496151,45000,1,11607,2,1
30,603671,0,43693,34000,1,11802,2,1
67,1081072,0,1578667,71200,2,11706,1,0
80,283289,0,361134,8300,1,11604,2,0
89,150037,0,961543,65900,1,11615,1,0
61,1073345,0,1533813,73500,2,11705,2,1
23,1180854,0,1510325,20000,1,11705,2,1
62,616329,0,88716,93200,2,11801,1,1
37,645619,2,28385,151900,5,11802,1,2
56,1100646,0,1398900,100700,3,11702,2,1
25,53168,0,682776,121000,2,11609,2,1
40,518628,0,331556,68000,1,11604,2,1
76,525181,0,127186,23690,1,11602,2,0
57,794856,1,1276105,86010,4,11503,1,2
47,955325,1,1362549,98000,2,11702,2,1
66,669301,0,1308527,20300,2,11503,2,0
70,469175,0,679579,176000,2,11609,1,2
50,994885,0,1482749,203000,2,11704,1,2
60,494939,0,680441,135600,4,11609,1,3
68,657333,0,70614,58800,2,11801,1,1
38,273827,2,965272,123300,5,11615,1,2
25,534152,0,545482,140000,2,11607,2,2
60,513782,0,770462,45300,1,11611,2,0
37,805670,3,1219594,126300,5,11506,1,3
47,1140667,1,1481620,175020,3,11704,1,2
29,552499,0,467116,68000,2,11606,2,2
36,198201,2,638844,150000,4,11608,2,1
28,535273,0,408142,47000,1,11605,2,1
65,120962,0,134220,133000,2,11602,2,2
48,89074,0,374196,148500,3,11604,1,1
49,1182322,1,1531863,81200,3,11705,1,2
23,869215,2,1218933,29700,4,11507,1,1
25,682637,1,1156722,20000,3,11504,2,1
52,1139804,0,1492582,1460,3,11704,1,0
60,61386,2,911155,66500,6,11614,1,1
44,272155,0,491962,216000,2,11607,1,2
44,1112271,2,1396689,70200,4,11702,1,2
53,555416,0,264870,50000,1,11603,2,1
56,534346,1,196668,134600,5,11601,1,2
34,660606,0,1061307,101000,2,11502,1,2
71,222202,0,655502,46600,1,11609,1,0
65,647970,0,25385,69100,2,11802,1,0
55,535866,0,802802,7800,1,11611,2,0
52,1008400,0,1434312,100000,2,11701,1,1
48,119148,0,353018,111000,2,11604,2,1
68,263368,0,338413,12300,1,11604,2,0
71,55300,0,543540,55000,1,11607,1,0
59,482546,0,856534,64700,3,11613,1,0
62,327111,0,349105,100000,3,11604,1,1
33,442115,1,778884,123000,4,11611,1,2
69,127495,1,139465,198100,4,11602,1,2
58,555420,0,547472,172400,2,11607,1,1
39,554863,0,696151,52400,1,11609,3,1
49,1195506,0,1560572,94200,5,11706,1,1
78,555616,0,740237,282200,2,11610,1,0
35,90406,0,349866,77800,2,11604,2,2
44,1056040,0,1393277,33000,3,11702,1,1
50,48602,1,232657,238560,3,11601,1,2
48,203970,0,638682,174000,2,11608,2,2
21,280348,1,835528,1600,2,11612,2,1
21,911956,0,1121682,20000,1,11501,2,1
47,868233,2,1198062,173930,4,11507,1,2
46,895451,3,1111557,85000,5,11501,1,2
35,521044,0,310560,0,1,11603,2,0
94,41231,0,296460,163200,2,11603,2,0
52,515491,0,649170,294000,3,11609,2,3
32,1149431,1,1482495,175000,4,11704,1,2
56,179962,6,913922,126560,12,11614,1,2
45,1001162,1,1506192,69000,4,11705,1,2
57,1139938,0,1350845,162000,2,11703,1,2
39,1108652,3,1522400,148500,6,11705,1,1
44,551641,0,788916,64400,2,11611,2,2
57,1014001,0,1482791,142000,2,11704,1,1
40,915092,1,1212215,99800,4,11507,1,3
69,1162845,0,1426072,50400,1,11701,2,0
41,519278,0,511443,120000,1,11607,2,1
31,547126,0,471645,64100,1,11606,2,1
34,1031773,0,1477039,57000,2,11704,2,2
60,1116758,0,1337445,106300,3,11703,2,3
62,1161292,0,1437726,45400,2,11701,1,0
49,432310,1,374240,85000,3,11604,2,2
33,519882,2,750476,44000,4,11610,2,1
34,525781,1,334425,40000,2,11604,2,1
36,534359,1,596632,200000,3,11608,2,1
44,187650,2,451198,125000,4,11606,1,2
27,163207,1,891605,64800,4,11613,1,2
83,542557,0,841360,28300,1,11612,2,0
54,276246,1,197389,542000,3,11601,1,2
57,966750,0,1473629,169000,3,11704,1,3
52,90814,0,368788,112000,2,11604,1,1
32,987202,3,1594279,88000,5,11706,2,2
7,555603,1,321761,63400,1,11603,2,1
35,979216,1,1461603,170000,3,11704,1,2
71,754788,0,1222063,77940,2,11506,1,0
31,1218176,1,1305806,38000,3,11503,2,1
65,629956,0,61049,94000,2,11801,1,0
28,547245,3,787376,104000,5,11611,2,2
31,553678,1,936931,20000,3,11614,2,1
24,723485,0,1305322,44800,2,11503,2,2
57,268752,0,779889,23000,1,11611,2,1
59,1077150,0,1546990,76300,2,11705,1,2
36,744600,0,1085623,129000,1,11501,1,1
74,848128,0,1250753,94600,2,11506,1,0
64,323809,1,688532,102400,6,11609,1,2
55,974786,0,1433929,217000,3,11701,1,3
53,1008155,0,1451531,154200,1,11701,1,1
48,622276,0,88154,145500,2,11801,1,1
67,882124,0,1193393,72700,2,11507,1,2
43,906152,0,1128254,30000,1,11501,2,1
71,276916,0,558695,103000,2,11616,1,0
55,1197268,0,1586485,96000,2,11706,1,1
64,1079271,0,1561867,44200,2,11706,1,2
50,404759,0,825956,17000,1,11612,2,1
61,555878,0,665220,96400,2,11609,1,2
57,456834,2,103094,126000,4,11602,1,2
74,876087,0,1212527,44400,2,11507,1,0
71,460528,0,623576,458300,2,11608,1,0
28,597683,0,77367,75120,1,11801,2,1
58,548739,0,746102,87700,2,11610,2,1
52,37388,0,909615,61200,2,11614,1,1
42,624989,1,84467,106400,4,11801,1,2
56,706787,0,1241865,14000,1,11506,1,0
24,532184,0,300696,48700,2,11603,2,2
64,1004099,0,1369368,87500,4,11702,1,1
33,332767,3,574280,125050,5,11616,1,1
42,541007,1,767794,37000,4,11611,2,2
62,1031084,3,1492223,212000,6,11704,1,3
78,6586,0,843202,78100,1,11612,1,1
73,574174,0,88133,144900,2,11801,1,1
63,47418,0,481248,38400,1,11606,1,1
60,1191589,0,1578061,163420,4,11706,1,2
31,526419,0,285685,221200,2,11603,2,2
65,419686,0,479042,239000,2,11606,1,2
25,772053,1,1064841,44700,3,11502,2,2
40,657238,1,8703,29000,3,11802,1,1
45,555249,2,352138,958000,4,11604,1,2
54,1007691,0,1310905,98000,5,11703,1,3
41,1193311,2,1577443,74800,4,11706,2,1
55,990190,2,1518016,87700,5,11705,1,1
48,690526,1,1167097,4100,3,11504,2,0
54,553865,0,332696,107000,1,11604,1,1
52,349896,0,305708,29500,1,11603,1,1
44,73054,0,873526,104700,2,11613,1,2
78,692061,0,1169639,68100,2,11504,1,0
35,151065,3,671547,437600,6,11609,1,3
36,549895,0,427248,22800,1,11605,2,1
25,995576,0,1313960,116100,3,11703,2,3
47,952523,6,1413630,70300,9,11701,2,2
46,229907,1,529781,108000,3,11607,1,1
39,254372,2,765364,104900,6,11611,2,3
31,704677,1,991481,89700,3,11505,2,2
52,1100824,2,1487430,196300,5,11704,1,1
63,555823,0,630954,135300,2,11608,1,2
23,533222,0,801611,25000,1,11611,2,1
36,749576,0,1292838,105000,2,11503,2,2
70,562721,0,51835,72070,2,11802,2,0
57,292685,0,474307,953000,3,11606,1,1
76,77284,0,777925,31200,1,11611,1,0
36,776993,2,1121206,47000,4,11501,1,2
53,589549,0,43274,35000,2,11802,3,1
31,555333,0,607738,3000,1,11608,2,0
61,719364,3,1098840,37600,6,11501,1,1
53,706951,0,1027459,125010,3,11505,2,2
52,867392,1,1015053,90600,4,11505,1,3
57,755097,0,1256864,123300,3,11506,2,3
72,992639,0,1507379,66000,1,11705,1,0
60,516169,0,248744,14100,1,11603,2,0
43,290555,5,350620,27700,9,11604,2,2
65,554759,0,168720,54700,1,11601,2,0
51,236066,2,799815,79060,4,11611,1,2
65,913999,0,1128068,68600,2,11501,1,0
60,764513,0,1232895,73000,2,11506,1,1
52,698073,0,1208852,144000,2,11507,1,2
32,488152,0,408419,39000,2,11605,2,2
47,522729,0,227886,563000,2,11601,1,2
50,867673,1,1020057,232000,3,11505,1,1
36,79877,2,966384,249100,4,11615,1,2
60,1102355,0,1467572,533000,1,11704,1,1
51,554816,0,754139,70000,1,11610,1,1
81,824505,0,1189822,32800,1,11507,1,0
34,555359,1,489801,68000,2,11607,2,1
54,1043467,2,1323507,152510,9,11703,2,6
37,751154,2,1077766,413000,4,11502,1,1
43,521283,0,169683,26400,2,11601,2,2
48,244069,0,373778,100000,1,11604,1,0
32,318563,2,218719,110000,4,11601,3,1
62,161462,2,177653,61570,5,11601,1,2
47,480190,2,646893,362500,4,11608,1,3
30,536995,0,749728,50000,1,11610,2,1
29,990473,3,1525290,26500,4,11705,2,1
72,238552,0,488259,108000,2,11607,1,0
46,158984,2,735359,65450,5,11610,1,2
36,118467,2,500231,83500,5,11607,2,2
61,556332,0,838986,160000,2,11612,1,2
32,671777,4,1107074,0,5,11501,2,0
58,447124,0,382659,81004,2,11605,1,1
21,520200,2,524534,32930,6,11607,2,2
34,461735,1,941273,112000,4,11614,1,1
60,461197,0,747856,57400,2,11610,1,2
71,545246,0,718495,64000,3,11610,2,2
51,729026,0,1100735,132500,3,11501,1,3
38,513480,1,493448,271000,2,11607,2,1
26,150487,0,979115,81000,2,11615,1,2
65,341638,0,494791,108100,3,11607,1,1
69,554799,0,117086,212000,1,11602,1,0
26,553076,0,327929,170000,2,11604,2,2
48,542768,0,520123,162000,2,11607,2,2
34,533960,3,916780,12000,5,11614,1,1
61,555147,0,150959,9200,1,11602,2,0
34,1172933,2,1356940,65000,4,11703,1,2
59,732222,0,1138274,33000,1,11504,1,1
71,1119375,0,1598612,17300,1,11706,1,0
39,404060,2,915244,62000,5,11614,2,2
51,978954,0,1326224,55400,1,11703,2,1
67,700218,0,1225754,48000,1,11506,1,0
55,90915,0,722786,117000,3,11610,1,2
42,1065306,2,1500741,120000,4,11704,1,2
33,523607,0,294759,69500,2,11603,2,2
50,156572,0,562585,28000,2,11616,2,1
30,527969,0,223758,137000,2,11601,2,2
37,787698,3,1134319,31900,5,11504,1,1
38,478354,3,889692,172300,6,11613,1,3
47,377206,1,668919,340100,3,11609,1,1
52,976507,0,1315221,94600,3,11703,2,1
40,532275,0,180333,0,1,11601,1,0
64,352817,0,951146,63700,3,11615,1,2
33,535269,0,675833,135000,2,11609,2,2
63,150475,0,962090,159200,2,11615,1,0
55,171474,2,347708,240000,5,11604,1,3
38,408608,2,789167,20400,4,11611,1,1
76,440719,0,874705,97800,2,11613,1,0
26,743648,1,1285850,70000,3,11503,2,1
62,520909,0,192348,90000,1,11601,1,1
52,621812,0,100676,51000,2,11801,1,2
49,523428,0,482061,131200,1,11606,1,1
68,745374,0,1141438,144800,2,11504,1,2
56,638777,0,29660,63000,1,11802,1,1
70,640811,0,65451,36004,1,11801,2,0
26,525238,0,714348,92500,2,11610,2,2
36,1073563,2,1511086,134000,4,11705,1,2
30,533518,0,331213,107250,2,11604,2,1
28,541882,3,784117,104000,5,11611,2,2
32,367686,0,507557,256130,2,11607,1,1
44,1130571,2,1494997,193410,4,11704,2,1
49,100967,1,631894,486000,4,11608,1,0
52,804935,0,1255600,335000,2,11506,1,2
29,556003,0,380534,64000,1,11605,2,1
66,163628,0,217007,185000,1,11601,1,0
34,556356,0,268320,8560,1,11603,2,0
49,530835,0,331000,122974,2,11604,1,2
33,675601,0,1125937,18000,1,11501,2,1
27,956192,0,1400864,38000,3,11702,2,0
48,823906,3,1189228,76500,6,11507,1,2
71,241754,0,356189,103500,1,11604,1,1
84,38624,0,930433,123720,2,11614,1,0
37,879525,1,1094979,207110,3,11501,1,2
25,523239,0,336528,25200,1,11604,2,1
37,463197,0,205315,30000,1,11601,2,1
27,260794,2,468812,8000,3,11606,2,1
64,548623,0,601371,21500,3,11608,1,0
32,536964,2,853036,60000,3,11612,2,1
54,1157206,0,1347309,8800,1,11703,2,0
44,700534,1,1230626,50000,3,11506,2,1
50,513867,1,334485,8610,2,11604,2,0
33,548304,0,343403,52000,1,11604,2,1
52,649590,0,19393,115100,3,11802,1,2
82,1116111,0,1465939,18000,1,11704,1,0
62,255389,0,932103,47460,1,11614,1,1
53,46261,2,430157,51400,4,11605,1,2
23,220349,1,743156,54000,3,11610,2,1
27,1119483,2,1404234,55000,4,11702,2,2
43,1101254,3,1591342,75000,5,11706,1,1
30,1162326,0,1410483,70000,1,11701,2,1
29,529849,0,358686,112000,1,11604,2,1
45,551813,0,321922,12650,1,11603,2,0
42,15651,2,118477,345200,4,11602,1,2
60,227103,0,962410,145500,2,11615,1,2
51,1184663,0,1600602,120000,1,11706,1,1
36,536747,0,181683,103000,1,11601,2,1
60,180151,0,412748,64400,2,11605,1,1
23,1186869,2,1603965,30600,4,11706,1,1
58,227551,0,462727,231400,3,11606,1,2
44,393112,1,859231,166550,3,11613,1,2
30,458279,0,337919,215070,2,11604,1,2
57,521165,0,629609,76200,2,11608,2,1
25,537072,0,200433,119000,2,11601,2,2
33,517755,0,539068,210000,2,11607,2,2
52,554954,0,820420,40200,1,11612,1,1
30,156709,3,838362,38000,5,11612,1,1
41,776479,0,1121455,55120,3,11501,1,3
45,734133,1,1261598,80600,4,11506,1,3
35,1062632,2,1468472,160000,4,11704,2,2
46,323783,0,775640,946000,5,11611,2,2
42,21138,1,490804,28300,3,11607,2,1
53,556073,0,296172,122000,1,11603,2,1
44,546037,0,176091,112500,1,11601,2,1
30,448667,1,728015,153000,3,11610,1,1
33,516470,0,433255,65100,2,11605,2,0
35,651967,1,10760,80000,3,11802,1,1
43,570805,0,55417,96500,2,11801,2,2
33,521628,0,329917,136000,2,11604,2,2
48,1113552,0,1437289,78700,1,11701,1,1
60,375389,0,956975,65000,1,11615,2,1
43,1184897,1,1574578,79300,4,11706,2,2
56,914919,0,1147259,126000,2,11504,1,2
25,538180,0,262521,196000,1,11603,2,1
38,2462,1,488996,150000,3,11607,1,2
55,1082622,0,1546476,87000,2,11705,2,2
52,620172,0,84735,51000,2,11801,1,2
29,364899,3,935856,91000,9,11614,2,2
28,1105706,1,1386015,41500,3,11702,2,1
62,662081,0,1038168,65350,2,11502,1,1
45,515013,0,271279,50000,1,11603,2,1
64,638465,0,13064,18200,1,11802,2,0
36,512422,0,524975,83250,1,11607,2,1
40,736202,1,1301485,116000,4,11503,1,2
50,63845,0,950731,122100,3,11615,2,3
25,671180,1,1034674,5500,2,11502,2,0
43,1076166,1,1584071,79300,4,11706,2,2
32,872239,2,1051606,67200,4,11502,1,1
42,1098589,0,1474048,135000,1,11704,1,1
61,963006,0,1317806,46300,2,11703,1,0
66,563920,0,61100,27200,2,11801,3,0
38,516658,0,647578,85000,1,11608,2,1
48,610935,0,95832,145500,2,11801,1,1
66,209213,0,341319,37800,2,11604,1,0
41,10853,1,944774,165000,4,11615,2,3
49,1048041,0,1500257,153000,4,11704,1,2
73,742662,0,1221414,13204,1,11506,2,0
84,532167,0,565822,77200,1,11616,2,0
56,961516,0,1363362,14500,1,11702,2,0
58,1170839,0,1336345,61500,1,11703,2,1
54,1157887,0,1465965,52000,1,11704,2,1
67,1185604,0,1565074,278000,2,11706,1,0
40,5963,2,526581,129030,4,11607,2,2
50,1172434,0,1355971,44000,2,11703,2,2
55,290438,0,849147,57600,3,11612,1,1
49,560908,0,14656,89600,2,11802,1,1
28,544092,0,928312,9510,1,11614,2,1
77,59009,0,295832,71600,2,11603,1,0
52,967524,1,1582898,106800,3,11706,1,2
21,326859,1,503821,81000,4,11607,1,2
30,467734,0,462073,32000,1,11606,2,1
22,531448,0,517216,50004,1,11607,2,1
19,912304,0,1144364,9700,6,11504,2,1
59,1004918,0,1354889,17800,1,11703,1,0
54,1172845,0,1333739,9600,1,11703,2,0
59,889944,0,1012235,438500,4,11505,1,2
58,536723,0,223143,93000,2,11601,2,1
54,511357,0,581422,43000,2,11616,2,2
58,857993,0,1021287,100700,4,11505,1,2
94,901424,0,1055803,57200,1,11502,2,0
47,554480,2,798936,31340,4,11611,1,2
25,899985,0,1187792,70000,1,11507,1,1
64,494726,0,590645,18160,1,11608,1,0
62,738168,0,1077301,550000,2,11502,1,1
82,72062,0,661898,192800,2,11609,1,0
37,554827,2,903194,15000,3,11614,2,1
27,554416,0,721452,75000,1,11610,2,1
59,956182,0,1400596,8800,1,11702,2,0
31,543518,0,235775,140000,1,11603,2,1
50,1093886,1,1488248,231100,3,11704,1,2
61,102331,0,582704,129000,2,11616,1,2
30,518234,0,305126,92000,1,11603,2,1
34,709480,2,1239227,44000,4,11506,2,1
66,244697,0,373880,41300,1,11604,2,0
81,637008,0,43218,97860,2,11802,1,0
51,595011,0,53756,119000,2,11801,1,2
34,520116,1,566208,0,2,11616,2,0
77,555653,0,757905,36600,2,11611,1,0
69,1079038,0,1460033,63900,2,11704,1,0
31,884160,2,1163978,40000,4,11504,2,1
51,6667,1,541037,130000,4,11607,1,2
46,1041873,0,1454459,48600,2,11701,2,1
53,621145,0,42950,48000,1,11802,1,1
40,606711,2,40031,3200,3,11802,2,0
52,176129,1,536495,216000,4,11607,1,2
53,423397,0,576463,170200,3,11616,1,2
29,545476,0,532838,100000,2,11607,2,1
35,539711,1,535195,155000,3,11607,2,1
78,556281,0,930867,17200,1,11614,1,0
82,206452,0,940894,133600,2,11614,1,0
31,554460,0,600012,30000,1,11608,2,1
28,539074,0,174416,4700,1,11601,2,1
27,840533,2,1041013,25000,3,11502,2,1
61,885955,0,1089530,41000,1,11501,1,0
64,817987,0,1208994,116900,2,11507,1,0
42,468037,3,553111,99300,5,11616,1,2
46,311613,9,615462,43000,13,11608,2,2
33,548645,0,726871,208000,2,11610,1,2
42,556234,0,864681,55000,1,11613,1,1
31,814072,0,994593,8800,1,11505,1,0
38,211453,2,815901,220000,4,11612,1,2
30,139842,0,633551,370300,3,11608,1,3
77,684824,0,1146851,62100,3,11504,1,0
81,518167,0,420084,102000,2,11605,1,0
59,29344,0,898861,109200,2,11613,1,2
57,309492,0,476433,369000,2,11606,1,2
60,1125343,0,1383593,71200,3,11702,1,2
72,10971,0,909626,108540,2,11614,1,0
27,542557,2,841820,50000,4,11612,2,1
47,826940,3,1220304,469000,6,11506,1,2
73,546754,0,908437,23550,2,11614,1,0
33,768261,3,1234325,63000,5,11506,1,2
51,669732,3,1305108,33000,5,11503,2,1
67,550069,0,377260,50000,1,11604,1,1
57,917402,0,1068316,60000,2,11502,1,2
22,956771,1,1428072,37000,3,11701,2,2
89,394659,0,264090,51500,1,11603,1,0
61,556568,0,675305,70000,2,11609,1,1
40,411981,3,450195,234400,6,11606,1,1
58,1014185,0,1516672,22000,1,11705,2,1
45,25517,1,412912,90000,3,11605,1,1
27,741037,0,1177922,30000,1,11504,2,1
37,536679,2,909906,15000,3,11614,2,1
31,1174916,0,1547413,160000,2,11705,1,2
35,986339,0,1334384,37100,2,11703,2,1
